2018-12-25 19:21:46,LaurenH14394197,1946,284460,b'RT @isabellaRfowler: \xf0\x9f\x8e\x81Merry Christmas\xf0\x9f\x8e\x81\nWhat are you doing today\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n#christmas #christmastree #iphonex #applewatch #family #holidays\xe2\x80\xa6'
2018-12-25 19:21:39,Stainbeck_Esq,3,0,b'Sabor - Leopard Print Phone Case\n\n#iphonex #iphonexcase #stainbeck #iphoneaccessories #iphonecase #phonecases\xe2\x80\xa6 https://t.co/oXYjfV5CnV'
2018-12-25 19:19:41,DarinAnderson75,702,26610,b'My little brother thought he got an iPhoneX but the box had coal and a note that said he been naughty instead of th\xe2\x80\xa6 https://t.co/yWpQzrlR4P'
2018-12-25 19:15:39,absjohnston,41,3031,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 19:03:25,WassuhPretty,2587,4409,b'RT @SoKali_: Reason why I don\xe2\x80\x99t need an iPhoneX \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/735omz2Bee'
2018-12-25 18:56:37,GlennDiPaola,336,5644,b'Happy Holidays All!!!! Some decorative items in the living room. ......\n-\n#holidays #christmas #santa #painting\xe2\x80\xa6 https://t.co/Xf90wduLzP'
2018-12-25 18:55:23,Mdp3030,2305,23453,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:53:39,LifeHacksIRL,5133,29,b'#RT @TechInRL: Setup Apple Watch on Your New iPhone! https://t.co/NBoqaYbgKb #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
2018-12-25 18:53:16,Sarang_Kaushal,887,68687,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:51:16,ogochukjennifer,3076,1466,b'@KaptionThis @Alex_Houseof308 iPhoneX max \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c'
2018-12-25 18:50:08,buckeyenut82,1727,20391,b'Not a huge fan of the two step login for the new IPhoneX \xf0\x9f\x98\x90'
2018-12-25 18:50:07,amirshah316,1345,374,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:49:28,FuseGlitch,184,24,b'RT @phonearena: iOS 12.1.2 broke cellular connectivity for multiple iPhone users around the globe. Were you among the affected? \n#ios #appl\xe2\x80\xa6'
2018-12-25 18:48:48,AntonioMabs,1025,19183,"b'RT @a40ounce: I go to go connect with powerful people, producers, possible business opportunities, and beautiful women and I pass them my s\xe2\x80\xa6'"
2018-12-25 18:48:21,kevp65,64,16,"b'Mouth of Wilson, VA (12/25/18)\n#graysonhighlandsstatepark #graysonhighlands #virginiastateparks #virginiahighlands\xe2\x80\xa6 https://t.co/DDfn0IBRmf'"
2018-12-25 18:47:08,UmmieHus,673,888,b'RT @Mr_Emmcap__: Y\xe2\x80\x99all hypocrite bitches shouldn\xe2\x80\x99t slide into Sadiq\xe2\x80\x99s dm begging him for your own iPhoneX please. Respect yourselves.'
2018-12-25 18:46:35,isabellaRfowler,84,1321,b'\xf0\x9f\x8e\x81Merry Christmas\xf0\x9f\x8e\x81\nWhat are you doing today\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n\xf0\x9f\x8c\xb2\n#christmas #christmastree #iphonex #applewatch #family\xe2\x80\xa6 https://t.co/ASTeAktB1Q'
2018-12-25 18:42:17,phonearena,58921,3,b'iOS 12.1.2 broke cellular connectivity for multiple iPhone users around the globe. Were you among the affected?\xe2\x80\xa6 https://t.co/yPXsmvbPof'
2018-12-25 18:38:01,smalworld,316,1779,"b'The iOS 12.1.2 update for iPhoneX is making my phone misbehave, and not in a good way, baby. \n\nSeriously. It\xe2\x80\x99s very\xe2\x80\xa6 https://t.co/fY00zUvYpq'"
2018-12-25 18:33:19,ahmadamuhd,597,1464,b'RT @Mr_Emmcap__: Y\xe2\x80\x99all hypocrite bitches shouldn\xe2\x80\x99t slide into Sadiq\xe2\x80\x99s dm begging him for your own iPhoneX please. Respect yourselves.'
2018-12-25 18:30:20,CodeUnlock,210,1,b'#CodeUnlock neter Air 2.0 PRO Unlock SIM - [Unlocks most MAJOR CARRIERS INSTANTLY https://t.co/gt5cGOIn0s\xe2\x80\xa6 https://t.co/XecG1fCS9S'
2018-12-25 18:25:15,harihara010,152,383,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:24:23,Sticky_EEky,2122,23,b'RT @Mr_Emmcap__: Y\xe2\x80\x99all hypocrite bitches shouldn\xe2\x80\x99t slide into Sadiq\xe2\x80\x99s dm begging him for your own iPhoneX please. Respect yourselves.'
2018-12-25 18:23:46,Nuwaira_a,370,2682,b'RT @Mr_Emmcap__: Y\xe2\x80\x99all hypocrite bitches shouldn\xe2\x80\x99t slide into Sadiq\xe2\x80\x99s dm begging him for your own iPhoneX please. Respect yourselves.'
2018-12-25 18:21:37,phil1611,492,8842,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:20:16,zarahgazobi,424,250,b'RT @Mr_Emmcap__: Y\xe2\x80\x99all hypocrite bitches shouldn\xe2\x80\x99t slide into Sadiq\xe2\x80\x99s dm begging him for your own iPhoneX please. Respect yourselves.'
2018-12-25 18:20:07,MohSarkee,938,567,b'But the guy who boastfully promised to dash someone an iPhoneX is a KD guy. Why are you all surprised?'
2018-12-25 18:17:24,JcIvler,53,398,b'IphoneX is gooddd! \xf0\x9f\x94\xa5\xf0\x9f\x91\x8c'
2018-12-25 18:17:02,0828menmaru,25,108,b'@CHELIA_K iPhonex'
2018-12-25 18:16:51,castillolaiynol,25,26,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:15:34,Hafizhoudini22,175,1089,b'@KSIOlajidebt What I got to do to get an iPhone X from you for my Christmas present ????\n#iPhoneX \n#favour \n#fam'
2018-12-25 18:14:23,adidmt,6,89,b'Christmas walk in the park.\n.\n.\n.\n.\n#centerofacapitsl#nofilter #bucharest#iphonex #northhemisphere#australia#newzea\xe2\x80\xa6 https://t.co/BdgLo8wrVt'
2018-12-25 18:12:00,TechGuyBert,81,7634,b'RT @TechInRL: Setup Apple Watch on Your New iPhone! https://t.co/uqDurXvt4a #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
2018-12-25 18:07:54,jooniestay__,67,2007,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 18:05:12,peachayse,1394,40143,b'@flywithjkth IphoneX'
2018-12-25 18:00:42,JVicPro,13,227,b'JUST VLOGGIN ON THE EVE WITH MY IPHONEX. #VLOG #VLOGGER #VLOGGERLIFE #IPHONEX https://t.co/1rSmzXvak1'
2018-12-25 18:00:41,TechInRL,1680,6,b'Setup Apple Watch on Your New iPhone! https://t.co/uqDurXvt4a #AppleWatch #AppleWatchS4 #AppleWatchSeries4 #iPhone #iPhoneX'
2018-12-25 17:53:33,a40ounce,2899,25587,"b'I go to go connect with powerful people, producers, possible business opportunities, and beautiful women and I pass\xe2\x80\xa6 https://t.co/DcNysFMf7V'"
2018-12-25 17:49:01,HpRaewzz,84,1484,b'24.12.18\nDay 4 : Finally\n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/wKMkyOTOmM'
2018-12-25 17:48:38,SoKali_,872,1647,b'Reason why I don\xe2\x80\x99t need an iPhoneX \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/735omz2Bee'
2018-12-25 17:47:09,tvoicebot,5,0,b'iPhoneX https://t.co/NCtvp5wvCm'
2018-12-25 17:46:00,emmytrash,168,27634,b'RT @thegraphicone: Chlorine lockscreens\n\n\xe2\x80\x9cI\xe2\x80\x99m just a chemical\xe2\x80\x9d\n\nStandard and iPhoneX sizes https://t.co/eQGXE0nzIw'
2018-12-25 17:45:57,emmytrash,168,27634,b'RT @thegraphicone: \xf0\x9f\x90\x86Pet Cheetah Lockscreen\xf0\x9f\x90\x86\n\n\xe2\x80\x9cI move slow\xe2\x80\x9d\n\nStandard and iPhoneX sizes\n\n#TheBanditoTour https://t.co/yvfTBTpFLL'
2018-12-25 17:44:51,mOQIl,1229,63,b'RT @LaurenGarnham: Happy Christmas \xf0\x9f\x8e\x84 #happychristmas #family #love #december #itllbeallwhite #home #iphonex #photography #travel #fancydres\xe2\x80\xa6'
2018-12-25 17:44:37,HpRaewzz,84,1484,b'23.12.18\nDay 3 : Long Night Walk\n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/XhSSBdeBBp'
2018-12-25 17:43:54,thetechinfogeek,113,2628,b'RT @TCapellaro: In case you missed it: \nhttps://t.co/wYGUfB7Lza\n#vscoedit #vsco #snapseed #vscofilter #iphone #iphonex  #shotoniphone #holi\xe2\x80\xa6'
2018-12-25 17:43:52,LaurenGarnham,1186,2730,b'Happy Christmas \xf0\x9f\x8e\x84 #happychristmas #family #love #december #itllbeallwhite #home #iphonex #photography #travel\xe2\x80\xa6 https://t.co/BGODn1Evfw'
2018-12-25 17:42:52,HpRaewzz,84,1484,b'23.12.18\nDay 3 : Chill | Play | Rain\n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/5fgnDpoeLE'
2018-12-25 17:42:48,UvasconV,356,9256,b'Ringtone #iphonex #iphonexr #ringtones #ringtone #iphonexs #call #callmebyyourname #pink #phonecase #pickup\xe2\x80\xa6 https://t.co/R1LLjGAm1B'
2018-12-25 17:42:18,TCapellaro,194,184,b'In case you missed it: \nhttps://t.co/wYGUfB7Lza\n#vscoedit #vsco #snapseed #vscofilter #iphone #iphonex\xe2\x80\xa6 https://t.co/dI504fdgPg'
2018-12-25 17:41:55,thisisBenRitter,542,6824,b'RT @roblfarren: @ATT your service throughout NYC and Brooklyn on iPhoneX is atrocious. Hardly any LTE and 4G you can\xe2\x80\x99t even load a comments\xe2\x80\xa6'
2018-12-25 17:36:10,HpRaewzz,84,1484,b'22.12.18\nDay 2 : Late Morning\n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/PC7rTJBlQ7'
2018-12-25 17:34:58,KnJLawleyy,5,83,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
2018-12-25 17:33:51,HpRaewzz,84,1484,b'21.12.18\nNight Sky @Guangzhou \n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/WFhANpAGNJ'
2018-12-25 17:31:40,HpRaewzz,84,1484,b'21.12.18\nSunset sky\n\n#ix #iPhoneX \n#NOFILTER \n#hpraewzzmemo https://t.co/jbRHM9vq2j'
2018-12-25 17:27:29,Ladodo69,2830,940,b'Borrow yo self iphoneX. Trust me u ll get 1 https://t.co/DHsM9htOzY'
2018-12-25 17:26:34,seveninyou,22,200,b'I clean up well? What do you think? #Irish #gayirishbro #gaybro #homo #hockeybro #handsome #plaidshirt #instagay\xe2\x80\xa6 https://t.co/DXDpiKPGCE'
2018-12-25 17:22:06,seveninyou,22,200,b'To a better 2019. Merry Christmas you filthy animals. #Irish #guyswithtattoos #guyswithgauges #hockeybro\xe2\x80\xa6 https://t.co/IyNhJ8TvIU'
2018-12-25 17:11:14,K1ngTuck91,748,5551,b'RT @coolcam101: People trying to preorder the new iPhone\n #iPhoneX https://t.co/bA7rli39iB'
